0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10.0,20.0,23.333333333333332,22.5,24.0,25.0,25.714285714285715,23.75,24.444444444444443,25.0,23.636363636363637,24.166666666666668,23.846153846153847,23.571428571428573,24.666666666666668,27.5,27.058823529411764,27.22222222222222,26.842105263157894,26.0
70.0,65.0,63.333333333333336,60.0,54.0,51.666666666666664,52.857142857142854,51.25,48.888888888888886,47.0,47.27272727272727,46.666666666666664,46.15384615384615,44.285714285714285,42.666666666666664,42.5,44.11764705882353,42.77777777777778,42.63157894736842,41.5
50.0,45.0,46.666666666666664,47.5,44.0,46.666666666666664,41.42857142857143,40.0,37.77777777777778,37.0,38.18181818181818,37.5,39.23076923076923,39.285714285714285,39.333333333333336,40.625,41.76470588235294,41.111111111111114,40.0,40.5
40.0,35.0,36.666666666666664,35.0,38.0,38.333333333333336,42.857142857142854,40.0,37.77777777777778,38.0,36.36363636363637,35.0,36.15384615384615,37.142857142857146,38.0,40.0,38.8235294117647,38.333333333333336,38.421052631578945,38.5
0.0,5.0,13.333333333333334,17.5,16.0,16.666666666666668,15.714285714285714,16.25,17.77777777777778,18.0,18.181818181818183,19.166666666666668,18.46153846153846,17.857142857142858,18.0,18.75,18.823529411764707,20.555555555555557,21.05263157894737,21.5
0.0,25.0,23.333333333333332,27.5,30.0,33.333333333333336,31.428571428571427,30.0,30.0,29.0,27.272727272727273,28.333333333333332,28.46153846153846,27.857142857142858,28.0,29.375,28.235294117647058,27.77777777777778,28.94736842105263,29.5
20.0,25.0,30.0,30.0,34.0,35.0,35.714285714285715,33.75,33.333333333333336,30.0,30.0,30.833333333333332,31.53846153846154,34.285714285714285,35.333333333333336,35.0,36.470588235294116,36.666666666666664,36.8421052631579,38.0
50.0,55.0,46.666666666666664,50.0,46.0,45.0,44.285714285714285,41.25,38.888888888888886,40.0,42.72727272727273,45.0,46.92307692307692,45.0,44.666666666666664,43.125,43.529411764705884,43.333333333333336,42.63157894736842,43.0
50.0,25.0,26.666666666666668,32.5,28.0,26.666666666666668,28.571428571428573,27.5,31.11111111111111,34.0,34.54545454545455,36.666666666666664,36.15384615384615,37.142857142857146,37.333333333333336,36.25,36.470588235294116,35.0,34.73684210526316,34.5
20.0,35.0,40.0,47.5,46.0,45.0,45.714285714285715,43.75,43.333333333333336,44.0,43.63636363636363,43.333333333333336,43.84615384615385,42.142857142857146,42.0,43.125,43.529411764705884,44.44444444444444,44.21052631578947,45.0
50.0,45.0,46.666666666666664,50.0,50.0,50.0,50.0,51.25,52.22222222222222,51.0,51.81818181818182,52.5,51.53846153846154,48.57142857142857,48.0,48.125,47.64705882352941,47.77777777777778,46.8421052631579,45.0
0.0,25.0,40.0,42.5,42.0,41.666666666666664,45.714285714285715,45.0,45.55555555555556,44.0,46.36363636363637,49.166666666666664,48.46153846153846,48.57142857142857,49.333333333333336,47.5,47.05882352941177,46.111111111111114,45.78947368421053,45.5
30.0,45.0,53.333333333333336,57.5,54.0,53.333333333333336,54.285714285714285,51.25,50.0,45.0,45.45454545454545,47.5,46.15384615384615,46.42857142857143,47.333333333333336,46.875,47.05882352941177,48.888888888888886,49.473684210526315,49.5
40.0,35.0,30.0,32.5,30.0,33.333333333333336,31.428571428571427,35.0,35.55555555555556,35.0,35.45454545454545,35.0,34.61538461538461,32.857142857142854,32.666666666666664,33.125,34.705882352941174,34.44444444444444,34.73684210526316,34.5
30.0,50.0,50.0,52.5,56.0,60.0,57.142857142857146,58.75,60.0,59.0,60.0,58.333333333333336,55.38461538461539,52.857142857142854,51.333333333333336,50.0,50.588235294117645,51.666666666666664,51.578947368421055,51.5
30.0,30.0,40.0,37.5,36.0,35.0,35.714285714285715,31.25,31.11111111111111,31.0,31.818181818181817,32.5,33.07692307692308,32.857142857142854,33.333333333333336,33.125,33.529411764705884,34.44444444444444,34.21052631578947,34.5
60.0,40.0,40.0,42.5,48.0,53.333333333333336,52.857142857142854,52.5,54.44444444444444,53.0,52.72727272727273,53.333333333333336,53.84615384615385,55.714285714285715,56.0,56.25,54.705882352941174,55.0,54.73684210526316,54.5
50.0,50.0,56.666666666666664,55.0,50.0,55.0,54.285714285714285,52.5,52.22222222222222,53.0,51.81818181818182,50.833333333333336,50.76923076923077,52.142857142857146,52.666666666666664,52.5,51.1764705882353,51.111111111111114,51.578947368421055,50.0
30.0,30.0,43.333333333333336,37.5,36.0,33.333333333333336,32.857142857142854,36.25,35.55555555555556,34.0,36.36363636363637,38.333333333333336,39.23076923076923,37.857142857142854,36.666666666666664,38.125,36.470588235294116,37.22222222222222,36.8421052631579,37.5
40.0,30.0,26.666666666666668,25.0,26.0,31.666666666666668,31.428571428571427,28.75,27.77777777777778,25.0,22.727272727272727,25.0,25.384615384615383,25.714285714285715,24.666666666666668,23.75,22.352941176470587,21.666666666666668,21.57894736842105,21.5
30.0,25.0,40.0,32.5,30.0,30.0,30.0,28.75,26.666666666666668,27.0,29.09090909090909,30.833333333333332,30.0,27.857142857142858,28.0,28.75,27.647058823529413,27.22222222222222,26.842105263157894,27.0
70.0,55.0,53.333333333333336,50.0,54.0,55.0,55.714285714285715,52.5,51.111111111111114,54.0,52.72727272727273,52.5,53.84615384615385,55.0,56.666666666666664,56.875,57.64705882352941,56.111111111111114,55.78947368421053,53.5
50.0,40.0,43.333333333333336,37.5,36.0,41.666666666666664,38.57142857142857,41.25,40.0,39.0,37.27272727272727,37.5,36.15384615384615,35.714285714285715,37.333333333333336,36.875,36.470588235294116,37.77777777777778,37.36842105263158,38.0
80.0,70.0,56.666666666666664,57.5,54.0,56.666666666666664,58.57142857142857,57.5,56.666666666666664,55.0,55.45454545454545,55.0,56.15384615384615,56.42857142857143,55.333333333333336,53.75,55.294117647058826,56.666666666666664,57.36842105263158,56.5
40.0,60.0,46.666666666666664,47.5,44.0,45.0,47.142857142857146,47.5,45.55555555555556,43.0,41.81818181818182,39.166666666666664,36.92307692307692,37.142857142857146,38.0,38.125,39.411764705882355,39.44444444444444,40.0,39.5
30.0,45.0,43.333333333333336,40.0,40.0,45.0,45.714285714285715,47.5,47.77777777777778,47.0,46.36363636363637,46.666666666666664,46.92307692307692,47.857142857142854,46.666666666666664,46.25,46.470588235294116,47.77777777777778,47.89473684210526,48.5
50.0,55.0,53.333333333333336,55.0,54.0,55.0,55.714285714285715,55.0,52.22222222222222,55.0,53.63636363636363,51.666666666666664,53.07692307692308,53.57142857142857,52.666666666666664,50.0,48.8235294117647,47.22222222222222,45.26315789473684,45.0
40.0,30.0,30.0,27.5,30.0,28.333333333333332,27.142857142857142,30.0,31.11111111111111,31.0,31.818181818181817,33.333333333333336,34.61538461538461,34.285714285714285,34.0,33.75,34.11764705882353,33.888888888888886,34.21052631578947,35.0
10.0,35.0,30.0,30.0,28.0,33.333333333333336,34.285714285714285,36.25,36.666666666666664,36.0,35.45454545454545,34.166666666666664,36.92307692307692,37.857142857142854,40.0,38.75,37.64705882352941,36.111111111111114,36.8421052631579,38.5
20.0,25.0,26.666666666666668,30.0,30.0,28.333333333333332,32.857142857142854,35.0,34.44444444444444,37.0,38.18181818181818,36.666666666666664,37.69230769230769,37.857142857142854,37.333333333333336,36.25,35.88235294117647,35.55555555555556,35.26315789473684,35.0
10.0,25.0,30.0,35.0,32.0,30.0,32.857142857142854,33.75,38.888888888888886,37.0,36.36363636363637,33.333333333333336,35.38461538461539,35.714285714285715,35.333333333333336,36.25,35.88235294117647,37.22222222222222,36.8421052631579,37.0
20.0,15.0,23.333333333333332,22.5,26.0,28.333333333333332,30.0,31.25,30.0,30.0,30.0,30.0,29.23076923076923,30.714285714285715,31.333333333333332,31.25,31.764705882352942,32.77777777777778,31.57894736842105,31.5
20.0,25.0,33.333333333333336,30.0,34.0,31.666666666666668,30.0,32.5,33.333333333333336,34.0,32.72727272727273,32.5,33.07692307692308,34.285714285714285,36.0,35.625,36.470588235294116,35.55555555555556,35.78947368421053,35.5
0.0,10.0,13.333333333333334,15.0,20.0,18.333333333333332,20.0,21.25,20.0,22.0,20.90909090909091,21.666666666666668,21.53846153846154,23.571428571428573,26.0,26.25,26.470588235294116,26.11111111111111,26.842105263157894,26.5
70.0,50.0,40.0,45.0,40.0,40.0,44.285714285714285,46.25,45.55555555555556,46.0,44.54545454545455,45.0,41.53846153846154,42.142857142857146,42.666666666666664,41.25,41.76470588235294,42.77777777777778,43.1578947368421,43.0
60.0,45.0,43.333333333333336,42.5,40.0,41.666666666666664,41.42857142857143,42.5,43.333333333333336,43.0,43.63636363636363,44.166666666666664,44.61538461538461,45.714285714285715,44.0,43.125,42.94117647058823,42.77777777777778,42.63157894736842,42.5
40.0,50.0,46.666666666666664,45.0,44.0,45.0,45.714285714285715,45.0,44.44444444444444,44.0,45.45454545454545,45.0,46.15384615384615,45.0,43.333333333333336,43.125,42.94117647058823,42.77777777777778,43.68421052631579,43.5
0.0,5.0,16.666666666666668,17.5,22.0,23.333333333333332,21.428571428571427,21.25,22.22222222222222,25.0,24.545454545454547,23.333333333333332,23.846153846153847,22.857142857142858,23.333333333333332,24.375,24.11764705882353,23.88888888888889,24.736842105263158,25.5
50.0,45.0,46.666666666666664,50.0,50.0,46.666666666666664,48.57142857142857,52.5,53.333333333333336,52.0,49.09090909090909,48.333333333333336,48.46153846153846,47.857142857142854,47.333333333333336,46.25,45.88235294117647,46.111111111111114,46.8421052631579,47.5
40.0,35.0,33.333333333333336,32.5,30.0,30.0,30.0,30.0,33.333333333333336,34.0,34.54545454545455,33.333333333333336,33.07692307692308,32.142857142857146,31.333333333333332,30.625,31.764705882352942,32.77777777777778,34.21052631578947,34.5
50.0,50.0,50.0,57.5,58.0,56.666666666666664,54.285714285714285,53.75,57.77777777777778,58.0,57.27272727272727,55.0,56.15384615384615,56.42857142857143,59.333333333333336,60.0,61.1764705882353,62.22222222222222,62.63157894736842,60.5
10.0,35.0,46.666666666666664,42.5,38.0,38.333333333333336,37.142857142857146,40.0,40.0,37.0,40.0,38.333333333333336,38.46153846153846,37.857142857142854,37.333333333333336,37.5,36.470588235294116,35.55555555555556,35.78947368421053,36.0
20.0,25.0,30.0,25.0,24.0,28.333333333333332,27.142857142857142,28.75,34.44444444444444,35.0,36.36363636363637,35.833333333333336,34.61538461538461,33.57142857142857,34.0,35.0,35.88235294117647,36.111111111111114,38.421052631578945,38.5
10.0,40.0,46.666666666666664,55.0,50.0,43.333333333333336,42.857142857142854,41.25,42.22222222222222,42.0,40.90909090909091,41.666666666666664,41.53846153846154,42.142857142857146,42.666666666666664,42.5,42.35294117647059,42.77777777777778,42.10526315789474,40.5
50.0,55.0,66.66666666666667,67.5,64.0,66.66666666666667,64.28571428571429,65.0,64.44444444444444,65.0,63.63636363636363,63.333333333333336,60.76923076923077,61.42857142857143,60.0,60.0,59.411764705882355,60.0,60.526315789473685,61.5
70.0,60.0,53.333333333333336,50.0,48.0,46.666666666666664,52.857142857142854,51.25,51.111111111111114,51.0,50.0,51.666666666666664,52.30769230769231,55.0,54.666666666666664,55.625,54.11764705882353,55.55555555555556,54.21052631578947,53.0
70.0,80.0,66.66666666666667,60.0,56.0,61.666666666666664,61.42857142857143,63.75,62.22222222222222,63.0,60.0,59.166666666666664,59.23076923076923,60.714285714285715,60.666666666666664,59.375,58.8235294117647,59.44444444444444,59.473684210526315,60.5
40.0,40.0,40.0,35.0,34.0,38.333333333333336,37.142857142857146,38.75,37.77777777777778,36.0,37.27272727272727,35.833333333333336,33.84615384615385,34.285714285714285,34.666666666666664,35.0,35.294117647058826,36.111111111111114,36.8421052631579,36.5
50.0,45.0,53.333333333333336,50.0,48.0,43.333333333333336,40.0,40.0,42.22222222222222,41.0,44.54545454545455,44.166666666666664,44.61538461538461,42.857142857142854,41.333333333333336,41.875,40.588235294117645,41.666666666666664,41.578947368421055,42.5
20.0,35.0,40.0,32.5,34.0,40.0,40.0,41.25,45.55555555555556,45.0,43.63636363636363,42.5,43.07692307692308,42.857142857142854,42.666666666666664,42.5,41.1764705882353,41.111111111111114,41.578947368421055,41.0
20.0,35.0,36.666666666666664,37.5,38.0,36.666666666666664,34.285714285714285,40.0,40.0,42.0,39.09090909090909,38.333333333333336,39.23076923076923,39.285714285714285,40.0,40.625,40.588235294117645,40.55555555555556,43.1578947368421,44.0
50.0,65.0,66.66666666666667,62.5,58.0,58.333333333333336,60.0,61.25,60.0,58.0,56.36363636363637,55.0,56.15384615384615,56.42857142857143,56.0,54.375,54.705882352941174,53.333333333333336,54.21052631578947,53.0
30.0,30.0,30.0,25.0,22.0,21.666666666666668,20.0,18.75,21.11111111111111,23.0,23.636363636363637,26.666666666666668,26.923076923076923,26.428571428571427,26.666666666666668,25.625,25.88235294117647,28.333333333333332,27.36842105263158,27.5
20.0,25.0,30.0,32.5,40.0,43.333333333333336,42.857142857142854,43.75,42.22222222222222,45.0,47.27272727272727,46.666666666666664,48.46153846153846,47.142857142857146,46.666666666666664,46.875,46.470588235294116,46.666666666666664,46.31578947368421,48.5
30.0,40.0,36.666666666666664,40.0,38.0,38.333333333333336,37.142857142857146,37.5,35.55555555555556,35.0,34.54545454545455,32.5,33.07692307692308,32.857142857142854,34.0,33.125,34.11764705882353,33.333333333333336,33.68421052631579,34.0
40.0,40.0,36.666666666666664,35.0,32.0,31.666666666666668,32.857142857142854,32.5,35.55555555555556,34.0,32.72727272727273,31.666666666666668,31.53846153846154,31.428571428571427,32.0,32.5,32.94117647058823,32.77777777777778,33.1578947368421,33.0
30.0,25.0,40.0,47.5,40.0,45.0,44.285714285714285,42.5,41.111111111111114,40.0,41.81818181818182,40.0,40.0,40.0,40.0,40.0,40.0,40.55555555555556,40.0,40.0
10.0,10.0,20.0,22.5,18.0,15.0,17.142857142857142,20.0,21.11111111111111,19.0,20.0,23.333333333333332,23.076923076923077,23.571428571428573,23.333333333333332,24.375,25.88235294117647,27.22222222222222,27.894736842105264,28.5
50.0,55.0,46.666666666666664,45.0,48.0,45.0,45.714285714285715,46.25,47.77777777777778,49.0,49.09090909090909,47.5,44.61538461538461,45.0,44.0,44.375,45.294117647058826,46.111111111111114,46.31578947368421,47.5
30.0,40.0,40.0,45.0,44.0,40.0,38.57142857142857,38.75,40.0,38.0,38.18181818181818,41.666666666666664,43.07692307692308,43.57142857142857,44.0,43.75,43.529411764705884,45.0,45.78947368421053,46.0
40.0,25.0,26.666666666666668,22.5,26.0,26.666666666666668,27.142857142857142,28.75,27.77777777777778,27.0,28.181818181818183,28.333333333333332,29.23076923076923,27.857142857142858,29.333333333333332,30.625,30.58823529411765,31.11111111111111,31.57894736842105,33.0
90.0,65.0,63.333333333333336,60.0,60.0,65.0,68.57142857142857,65.0,63.333333333333336,63.0,60.90909090909091,60.833333333333336,61.53846153846154,60.0,60.0,60.0,60.588235294117645,58.333333333333336,58.94736842105263,59.5
70.0,75.0,60.0,62.5,60.0,56.666666666666664,60.0,62.5,60.0,62.0,60.90909090909091,62.5,61.53846153846154,61.42857142857143,62.666666666666664,62.5,61.1764705882353,61.666666666666664,61.578947368421055,61.5
40.0,45.0,33.333333333333336,37.5,36.0,31.666666666666668,34.285714285714285,36.25,38.888888888888886,39.0,40.0,42.5,43.84615384615385,44.285714285714285,44.0,45.625,45.294117647058826,46.111111111111114,47.36842105263158,48.0
40.0,40.0,33.333333333333336,30.0,30.0,30.0,30.0,27.5,27.77777777777778,27.0,27.272727272727273,29.166666666666668,30.76923076923077,30.0,30.666666666666668,30.625,32.94117647058823,32.22222222222222,32.10526315789474,32.0
30.0,20.0,33.333333333333336,27.5,24.0,21.666666666666668,22.857142857142858,22.5,22.22222222222222,22.0,24.545454545454547,28.333333333333332,29.23076923076923,29.285714285714285,29.333333333333332,30.625,30.0,31.666666666666668,32.63157894736842,32.5
80.0,45.0,50.0,55.0,54.0,56.666666666666664,58.57142857142857,56.25,56.666666666666664,61.0,60.90909090909091,61.666666666666664,62.30769230769231,60.714285714285715,62.666666666666664,61.25,61.1764705882353,62.22222222222222,62.63157894736842,61.0
30.0,50.0,56.666666666666664,60.0,64.0,65.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,59.285714285714285,57.333333333333336,59.375,60.0,60.0,59.473684210526315,59.5
60.0,45.0,46.666666666666664,42.5,40.0,41.666666666666664,38.57142857142857,38.75,38.888888888888886,39.0,37.27272727272727,39.166666666666664,40.0,42.142857142857146,40.666666666666664,42.5,42.35294117647059,42.22222222222222,43.1578947368421,43.5
30.0,40.0,43.333333333333336,40.0,36.0,36.666666666666664,38.57142857142857,38.75,37.77777777777778,40.0,39.09090909090909,38.333333333333336,36.15384615384615,35.0,35.333333333333336,36.25,37.05882352941177,37.77777777777778,37.89473684210526,38.0
40.0,25.0,23.333333333333332,30.0,32.0,28.333333333333332,27.142857142857142,31.25,27.77777777777778,27.0,26.363636363636363,25.0,26.153846153846153,27.142857142857142,27.333333333333332,28.125,28.823529411764707,28.88888888888889,28.94736842105263,28.5
50.0,60.0,56.666666666666664,60.0,58.0,58.333333333333336,60.0,57.5,58.888888888888886,58.0,59.09090909090909,58.333333333333336,59.23076923076923,59.285714285714285,61.333333333333336,60.625,60.0,58.333333333333336,58.421052631578945,58.5
20.0,20.0,30.0,32.5,36.0,36.666666666666664,38.57142857142857,37.5,38.888888888888886,41.0,41.81818181818182,40.833333333333336,40.0,40.714285714285715,40.666666666666664,41.25,40.588235294117645,39.44444444444444,37.89473684210526,37.0
60.0,55.0,46.666666666666664,42.5,42.0,43.333333333333336,44.285714285714285,43.75,42.22222222222222,43.0,40.90909090909091,38.333333333333336,42.30769230769231,40.714285714285715,39.333333333333336,39.375,39.411764705882355,39.44444444444444,38.421052631578945,38.0
50.0,55.0,53.333333333333336,50.0,50.0,50.0,48.57142857142857,47.5,45.55555555555556,43.0,43.63636363636363,43.333333333333336,46.15384615384615,45.0,45.333333333333336,45.0,44.11764705882353,45.55555555555556,45.26315789473684,44.5
80.0,50.0,50.0,50.0,46.0,45.0,41.42857142857143,45.0,44.44444444444444,47.0,46.36363636363637,45.0,47.69230769230769,47.857142857142854,46.0,46.875,46.470588235294116,47.22222222222222,46.8421052631579,47.5
40.0,45.0,46.666666666666664,40.0,34.0,30.0,27.142857142857142,30.0,30.0,32.0,31.818181818181817,33.333333333333336,34.61538461538461,34.285714285714285,32.666666666666664,33.125,31.764705882352942,31.11111111111111,31.05263157894737,30.0
70.0,60.0,53.333333333333336,47.5,40.0,38.333333333333336,42.857142857142854,42.5,42.22222222222222,45.0,48.18181818181818,47.5,44.61538461538461,42.142857142857146,42.666666666666664,41.875,44.705882352941174,46.666666666666664,47.89473684210526,48.5
10.0,5.0,16.666666666666668,15.0,14.0,13.333333333333334,15.714285714285714,13.75,14.444444444444445,14.0,16.363636363636363,15.833333333333334,15.384615384615385,17.142857142857142,20.0,23.125,24.705882352941178,23.88888888888889,23.157894736842106,23.0
60.0,65.0,60.0,55.0,54.0,55.0,54.285714285714285,55.0,55.55555555555556,56.0,54.54545454545455,53.333333333333336,53.84615384615385,54.285714285714285,55.333333333333336,55.0,55.88235294117647,55.0,54.73684210526316,55.0
40.0,20.0,23.333333333333332,27.5,30.0,26.666666666666668,28.571428571428573,35.0,31.11111111111111,29.0,29.09090909090909,30.0,29.23076923076923,27.857142857142858,27.333333333333332,27.5,27.058823529411764,26.666666666666668,25.263157894736842,24.5
10.0,25.0,26.666666666666668,30.0,28.0,25.0,30.0,27.5,25.555555555555557,26.0,30.0,34.166666666666664,33.84615384615385,36.42857142857143,38.666666666666664,40.0,42.35294117647059,43.333333333333336,45.78947368421053,44.0
50.0,50.0,40.0,37.5,38.0,35.0,34.285714285714285,32.5,33.333333333333336,32.0,30.90909090909091,31.666666666666668,30.0,30.0,31.333333333333332,30.625,30.58823529411765,31.666666666666668,31.05263157894737,32.0
50.0,55.0,63.333333333333336,65.0,64.0,63.333333333333336,65.71428571428571,65.0,63.333333333333336,66.0,66.36363636363636,67.5,66.92307692307692,65.0,64.66666666666667,65.0,64.11764705882354,63.888888888888886,64.21052631578948,62.0
20.0,25.0,23.333333333333332,25.0,24.0,23.333333333333332,25.714285714285715,26.25,28.88888888888889,30.0,30.0,30.0,28.46153846153846,27.857142857142858,26.666666666666668,26.875,26.470588235294116,26.666666666666668,26.842105263157894,28.5
40.0,45.0,33.333333333333336,30.0,24.0,25.0,28.571428571428573,30.0,32.22222222222222,33.0,33.63636363636363,32.5,31.53846153846154,30.0,29.333333333333332,28.125,26.470588235294116,26.11111111111111,25.789473684210527,27.5
70.0,60.0,56.666666666666664,57.5,52.0,53.333333333333336,51.42857142857143,51.25,50.0,49.0,49.09090909090909,50.833333333333336,50.76923076923077,49.285714285714285,50.0,50.625,52.35294117647059,52.77777777777778,52.63157894736842,52.5
40.0,50.0,36.666666666666664,37.5,34.0,35.0,32.857142857142854,31.25,31.11111111111111,29.0,30.90909090909091,30.833333333333332,30.0,29.285714285714285,30.0,31.875,32.35294117647059,32.77777777777778,32.63157894736842,33.0
30.0,35.0,33.333333333333336,30.0,30.0,33.333333333333336,28.571428571428573,31.25,33.333333333333336,35.0,34.54545454545455,35.0,36.92307692307692,38.57142857142857,38.666666666666664,40.0,40.588235294117645,40.0,40.526315789473685,40.5
80.0,65.0,63.333333333333336,57.5,52.0,53.333333333333336,50.0,51.25,52.22222222222222,51.0,52.72727272727273,52.5,53.07692307692308,53.57142857142857,54.0,55.0,55.88235294117647,55.55555555555556,55.26315789473684,56.0
20.0,25.0,23.333333333333332,27.5,30.0,28.333333333333332,28.571428571428573,28.75,31.11111111111111,31.0,32.72727272727273,30.833333333333332,33.07692307692308,34.285714285714285,36.0,36.25,37.64705882352941,38.333333333333336,38.421052631578945,37.0
40.0,40.0,33.333333333333336,35.0,32.0,31.666666666666668,28.571428571428573,30.0,31.11111111111111,29.0,27.272727272727273,28.333333333333332,30.0,30.0,29.333333333333332,29.375,29.41176470588235,28.333333333333332,28.42105263157895,30.0
30.0,40.0,46.666666666666664,50.0,54.0,48.333333333333336,50.0,52.5,53.333333333333336,54.0,53.63636363636363,53.333333333333336,53.07692307692308,53.57142857142857,54.0,53.125,54.11764705882353,54.44444444444444,54.73684210526316,55.0
30.0,20.0,23.333333333333332,25.0,28.0,28.333333333333332,28.571428571428573,27.5,27.77777777777778,28.0,30.90909090909091,29.166666666666668,29.23076923076923,30.714285714285715,30.666666666666668,29.375,28.235294117647058,28.88888888888889,27.894736842105264,28.0
50.0,60.0,56.666666666666664,55.0,56.0,60.0,61.42857142857143,58.75,57.77777777777778,57.0,57.27272727272727,57.5,54.61538461538461,56.42857142857143,55.333333333333336,55.625,55.294117647058826,54.44444444444444,54.73684210526316,53.5
50.0,40.0,33.333333333333336,37.5,38.0,38.333333333333336,42.857142857142854,43.75,40.0,37.0,35.45454545454545,33.333333333333336,36.15384615384615,35.714285714285715,37.333333333333336,39.375,41.1764705882353,40.55555555555556,38.421052631578945,37.0
50.0,45.0,50.0,52.5,50.0,53.333333333333336,52.857142857142854,53.75,52.22222222222222,52.0,52.72727272727273,53.333333333333336,53.07692307692308,53.57142857142857,54.666666666666664,54.375,53.529411764705884,51.666666666666664,51.05263157894737,50.5
10.0,20.0,23.333333333333332,25.0,28.0,28.333333333333332,28.571428571428573,28.75,26.666666666666668,25.0,25.454545454545453,25.0,26.923076923076923,25.714285714285715,26.0,26.25,26.470588235294116,25.555555555555557,25.263157894736842,25.0
30.0,20.0,20.0,20.0,22.0,23.333333333333332,22.857142857142858,23.75,22.22222222222222,23.0,25.454545454545453,26.666666666666668,26.153846153846153,27.142857142857142,25.333333333333332,25.625,28.235294117647058,28.88888888888889,29.473684210526315,30.0
40.0,50.0,40.0,37.5,36.0,33.333333333333336,31.428571428571427,30.0,30.0,31.0,30.0,33.333333333333336,33.07692307692308,35.0,35.333333333333336,33.125,34.705882352941174,35.0,35.26315789473684,35.0
50.0,50.0,56.666666666666664,60.0,58.0,60.0,55.714285714285715,60.0,58.888888888888886,57.0,55.45454545454545,57.5,57.69230769230769,56.42857142857143,56.666666666666664,57.5,57.05882352941177,56.666666666666664,55.78947368421053,56.0
30.0,35.0,30.0,27.5,34.0,36.666666666666664,40.0,40.0,38.888888888888886,40.0,40.90909090909091,39.166666666666664,39.23076923076923,39.285714285714285,39.333333333333336,40.625,40.0,39.44444444444444,38.94736842105263,38.5
0.0,0.0,13.333333333333334,15.0,24.0,23.333333333333332,20.0,18.75,18.88888888888889,23.0,23.636363636363637,24.166666666666668,24.615384615384617,27.142857142857142,27.333333333333332,28.125,28.235294117647058,29.444444444444443,28.42105263157895,29.0
60.0,60.0,46.666666666666664,40.0,34.0,31.666666666666668,30.0,33.75,33.333333333333336,35.0,36.36363636363637,33.333333333333336,32.30769230769231,32.142857142857146,31.333333333333332,31.875,32.94117647058823,33.888888888888886,33.68421052631579,35.0
30.0,40.0,40.0,42.5,40.0,43.333333333333336,44.285714285714285,42.5,40.0,43.0,41.81818181818182,42.5,43.07692307692308,42.857142857142854,42.666666666666664,42.5,42.35294117647059,42.77777777777778,42.10526315789474,42.0
80.0,75.0,70.0,65.0,62.0,65.0,67.14285714285714,67.5,67.77777777777777,67.0,66.36363636363636,65.0,65.38461538461539,64.28571428571429,64.66666666666667,65.0,65.29411764705883,65.0,64.21052631578948,64.0
40.0,35.0,30.0,30.0,26.0,31.666666666666668,35.714285714285715,36.25,37.77777777777778,38.0,39.09090909090909,40.833333333333336,40.76923076923077,39.285714285714285,41.333333333333336,41.875,42.94117647058823,42.22222222222222,42.63157894736842,44.0
30.0,40.0,50.0,55.0,50.0,43.333333333333336,38.57142857142857,38.75,37.77777777777778,36.0,37.27272727272727,36.666666666666664,36.15384615384615,36.42857142857143,36.0,37.5,38.8235294117647,38.333333333333336,37.89473684210526,36.5
40.0,20.0,16.666666666666668,15.0,16.0,18.333333333333332,18.571428571428573,20.0,20.0,21.0,23.636363636363637,23.333333333333332,25.384615384615383,26.428571428571427,27.333333333333332,27.5,28.235294117647058,26.666666666666668,26.842105263157894,26.5
30.0,20.0,23.333333333333332,25.0,24.0,20.0,20.0,23.75,22.22222222222222,24.0,24.545454545454547,23.333333333333332,24.615384615384617,25.0,25.333333333333332,26.875,26.470588235294116,26.11111111111111,26.31578947368421,25.5
20.0,20.0,23.333333333333332,22.5,26.0,26.666666666666668,28.571428571428573,31.25,32.22222222222222,31.0,31.818181818181817,30.833333333333332,30.76923076923077,32.142857142857146,32.666666666666664,31.25,31.176470588235293,31.11111111111111,30.526315789473685,32.0
30.0,30.0,36.666666666666664,37.5,40.0,45.0,41.42857142857143,41.25,42.22222222222222,44.0,42.72727272727273,41.666666666666664,43.84615384615385,43.57142857142857,42.666666666666664,44.375,44.11764705882353,43.888888888888886,43.1578947368421,43.5
10.0,15.0,23.333333333333332,25.0,28.0,28.333333333333332,27.142857142857142,23.75,25.555555555555557,26.0,28.181818181818183,25.833333333333332,24.615384615384617,22.857142857142858,23.333333333333332,24.375,27.647058823529413,28.333333333333332,28.94736842105263,29.0
30.0,25.0,36.666666666666664,37.5,32.0,31.666666666666668,34.285714285714285,35.0,38.888888888888886,39.0,39.09090909090909,40.0,40.76923076923077,42.142857142857146,41.333333333333336,39.375,39.411764705882355,38.888888888888886,38.421052631578945,37.5
20.0,20.0,20.0,27.5,32.0,35.0,32.857142857142854,30.0,30.0,29.0,30.0,31.666666666666668,31.53846153846154,32.142857142857146,33.333333333333336,33.125,32.35294117647059,32.77777777777778,33.1578947368421,32.0
30.0,35.0,36.666666666666664,35.0,38.0,36.666666666666664,35.714285714285715,38.75,40.0,40.0,40.0,40.833333333333336,40.0,37.857142857142854,36.0,35.0,35.294117647058826,36.666666666666664,38.421052631578945,38.0
